id,allow_comments,allow_pings,atom_id,author_id,authored_on,basename,blog_id,category_id,class,comment_count,convert_breaks,created_by,created_on,excerpt,ext_datas,html_tags,img_checked,img_report,is_edited_by,is_edited_now,is_edited_on,keywords,link_checked,link_report,modified_by,modified_on,pcms_unpublished_on,ping_count,pinged_urls,prefs,revision_comment,status,tangent_cache,template_id,template_module_id,text,text_more,title,to_ping_urls,unpublished,unpublished_on,wcag_a,wcag_aa,wcag_author,wcag_date,wcag_memo,wcag_report,week_number,current_revision,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_group_nm,field.ja_keywords,field.ja_extmovieclip,field.ja_list_image,field.ja_displaycol,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_group_kbn,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_sortname,field.ja_profile,field.ja_subtitle,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_hide_news,field.ja_profile,field.ja_subtitle,field.ja_prcheck,field.ja_movieclip,field.ja_keywords,field.ja_extmovieclip,field.ja_displaycol,field.ja_list_image,field.ja_description,field.ja_excerpt,field.ja_sns_disp,field.ja_author,field.ja_area_nm,field.ja_field_use,field.ja_product_nm,field.ja_field_use,field.ja_size,field.ja_price,field.ja_publishing,field.ja_publishing_date,field.ja_reviewer,field.ja_reviewer_profile,field.ja_tel,field.ja_extlink,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_headline,field.kanri_filename,field.kanri_mojicount,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_linklists,field.ja_smartnews2_adv,field.ja_smartnews2_link,field.ja_smartnews2_title,field.ja_smartnews2_thumb,field.ja_smartnews1_adv,field.ja_smartnews1_link,field.ja_smartnews1_title,field.ja_smartnews1_thumb,field.ja_smartnews_send,field.ja_smartnews_cat,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,field.ja_advlinks,tags,category,asset
82502,1,1,"tag:www.jacom.or.jp,2025:/nouyaku//7.82502",6,"	20250617090000",tech_lane,7,,entry,0,richtext,6,"	20250616160248",,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発
日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。





<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>
2カラム




1
1

0

1
1









","html,a,div,h1,p,",0,,,,"	20250616160248",,0,,20,"	20250617094730","	20250616160232",0,,"title,text,tags,category,feedback,assets",,2,,,,"<p>日本農薬の子会社であるNichino Europe（英国）は、これまでにゲント大学と連携し、持続可能な農薬・作物保護資材の実用化に向けた取り組みを進めてきた。覚書締結により、この連携をNICHINOグループとして発展させ、農業分野における革新的で環境に配慮したソリューションの創出を進める。各機関の専門知識と技術力を結集することで、グローバルな課題である食料安全保障や気候変動への対応への貢献を目指す。</p>
<p>NICHINOグループは、研究開発型企業として安全で安定的な食と豊かなくらしを守り、サステナブルな社会の実現に貢献することを基本理念に掲げている。新たな価値の創造に挑戦し、ステークホルダーの期待に応えるグループを目指している。一方、ゲント大学は、教育・基礎および応用研究・社会的インパクトにおいて卓越性を追求するベルギーの公立大学。多様性と国際協力を重視し、農業・食品分野におけるバイオテクノロジーの研究開発分野においても高い専門性がある。農業・食品分野における持続可能な開発や知識の共有を通じて、食料安全保障、公衆衛生、気候変動など地球規模の課題に取り組んでいる。</p>
<p>ゲント大学のビジネス開発センターであるCrop Fitは、業界と社会への知識の共有を促進。Tech Laneは、ゲント大学アソシエーションのスピンオフ企業を支援するサービスセンターで、革新的なハイテク企業の創業・成長・発展を支援し、シナジーとネットワーキングを促進することで、若く創造的な起業家精神を育むダイナミックな環境を提供している。</p>
<p>覚書の締結により日本農薬とNichino Europeは、ゲント大学およびTech Laneとの連携を強化し、特に環境調和型製品の創出に向けた検討を進める。また、関係者間の共同研究や技術交流を通じて、より持続可能で革新的な農業ソリューションの創出・提供を目指す。</p>",,"日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,,0,0,,20250616160248,,,202525,0,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,,"<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","2カラム","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,,"2カラム","<form mt:asset-id=""38441"" class=""mt-enclosure mt-enclosure-image"" style=""display: inline;""><a href=""https://www.jacom.or.jp/nouyaku/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg"">日本農薬.jpg</a></form>","日本農薬は、ベルギーのゲント大学およびその関連機関であるTechLaneGhent Science Park（Tech Lane）と、持続可能な農薬・作物保護資材の研究開発面での協力に関する覚書（MOU）を締結した。",,1,,,,,,,,,,,,,,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,0,"250617【前田校正済】（前田） 日本農薬　ゲント大学、Tech Laneと覚書締結　持続可能な農薬・作物保護資材を研究開発",,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,"ニュース,農薬","ニュース",%r/images/828fd2a5caec86b7c42bd0109bdb2fc5_1.jpg
